ITEST_id,NumActions,skill,correct
802,375,discount,0
802,375,discount,1
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,1
802,375,discount,1
802,375,properties-of-geometric-figures,0
802,375,properties-of-geometric-figures,0
802,375,properties-of-geometric-figures,1
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,1
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,1
802,375,symbolization-articulation,1
802,375,order-of-operations,0
802,375,order-of-operations,0
802,375,order-of-operations,0
802,375,order-of-operations,1
802,375,order-of-operations,1
802,375,transformations-rotations,0
802,375,transformations-rotations,1
802,375,transformations-rotations,1
802,375,transformations-rotations,0
802,375,transformations-rotations,0
802,375,transformations-rotations,0
802,375,transformations-rotations,1
802,375,divisibility,0
802,375,divisibility,1
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,0
802,375,divisibility,1
802,375,prime-number,1
802,375,prime-number,1
802,375,prime-number,1
802,375,divisibility,0
802,375,divisibility,1
802,375,equation-concept,1
802,375,area,0
802,375,area,0
802,375,area,0
802,375,area,1
802,375,perimeter,0
802,375,perimeter,1
802,375,area,0
802,375,area,0
802,375,area,0
802,375,area,1
802,375,area,0
802,375,area,0
802,375,area,0
802,375,area,1
802,375,prime-number,0
802,375,prime-number,1
802,375,prime-number,1
802,375,graph-shape,1
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,1
802,375,noskill,0
802,375,noskill,0
802,375,noskill,1
802,375,noskill,0
802,375,noskill,1
802,375,multiplying-decimals,1
802,375,n-number-sense-operations,1
802,375,probability,1
802,375,point-plotting,1
802,375,discount,0
802,375,discount,1
802,375,percent-of,0
802,375,percent-of,0
802,375,percent-of,0
802,375,percent-of,1
802,375,discount,0
802,375,discount,1
802,375,interpreting-numberline,0
802,375,multiplication,1
802,375,multiplication,1
802,375,interpreting-numberline,0
802,375,interpreting-numberline,1
802,375,noskill,0
802,375,noskill,1
802,375,noskill,1
802,375,probability,0
802,375,probability,1
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,1
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,1
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,0
802,375,probability,1
802,375,fraction-decimals-percents,1
802,375,interpreting-numberline,1
802,375,probability,1
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,1
802,375,discount,1
802,375,algebraic-manipulation,1
802,375,pattern-finding,1
802,375,equivalent-fractions-decimals-percents,0
802,375,equivalent-fractions-decimals-percents,0
802,375,equivalent-fractions-decimals-percents,0
802,375,equivalent-fractions-decimals-percents,0
802,375,equivalent-fractions-decimals-percents,0
802,375,equivalent-fractions-decimals-percents,1
802,375,equivalent-fractions-decimals-percents,1
802,375,probability,0
802,375,probability,0
802,375,probability,1
802,375,probability,0
802,375,probability,1
802,375,probability,0
802,375,probability,0
802,375,probability,1
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,0
802,375,noskill,1
802,375,noskill,0
802,375,noskill,0
802,375,noskill,1
802,375,triangle-inequality,1
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,1
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,0
802,375,discount,1
802,375,discount,0
802,375,discount,0
802,375,discount,1
802,375,equivalent-fractions-decimals-percents,1
802,375,equation-solving,1
802,375,fractions,0
802,375,fractions,0
802,375,fractions,1
802,375,fractions,0
802,375,fractions,0
802,375,fractions,0
802,375,fractions,0
802,375,fractions,1
802,375,proportion,1
802,375,proportion,0
802,375,proportion,0
802,375,proportion,0
802,375,proportion,0
802,375,proportion,1
802,375,circle-graph,1
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,1
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,1
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,1
802,375,supplementary-angles,1
802,375,interpreting-linear-equations,0
802,375,interpreting-linear-equations,1
802,375,interpreting-linear-equations,1
802,375,interpreting-linear-equations,1
802,375,probability,0
802,375,probability,1
802,375,probability,1
802,375,probability,1
802,375,circle-graph,1
802,375,multiplying-decimals,1
802,375,mean,1
802,375,interpreting-numberline,1
802,375,equation-solving,1
802,375,symbolization-articulation,0
802,375,subtraction,1
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,1
802,375,symbolization-articulation,1
802,375,symbolization-articulation,1
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,1
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,0
802,375,multiplication,1
802,375,multiplication,1
802,375,multiplication,1
802,375,algebraic-manipulation,0
802,375,subtraction,1
802,375,pattern-finding,1
802,375,division,1
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,1
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,0
802,375,symbolization-articulation,1
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,0
802,375,algebraic-manipulation,1
802,375,point-plotting,0
802,375,p-patterns-relations-algebra,1
802,375,p-patterns-relations-algebra,1
802,375,point-plotting,1
802,375,square-root,1
802,375,comparing-fractions,1
802,375,interpreting-numberline,1
802,375,properties-of-geometric-figures,0
802,375,properties-of-geometric-figures,1
802,375,statistics,1
802,375,area,0
802,375,unit-conversion,0
802,375,unit-conversion,1
802,375,unit-conversion,0
802,375,unit-conversion,1
802,375,area,1
802,375,area,0
802,375,area,0
802,375,area,0
802,375,area,0
802,375,area,1
802,375,rate,1
802,375,equivalent-fractions-decimals-percents,0
802,375,n-number-sense-operations,0
802,375,n-number-sense-operations,0
802,375,n-number-sense-operations,1
802,375,n-number-sense-operations,0
802,375,n-number-sense-operations,1
802,375,n-number-sense-operations,1
802,375,n-number-sense-operations,1
802,375,reading-graph,0
802,375,reading-graph,1
802,375,reading-graph,1
802,375,reading-graph,1
803,330,discount,0
803,330,discount,1
803,330,percent-of,0
803,330,percent-of,0
803,330,percent-of,0
803,330,percent-of,0
803,330,percent-of,0
803,330,percent-of,0
803,330,percent-of,1
803,330,discount,1
803,330,number-line,1
803,330,fraction-division,1
803,330,algebraic-manipulation,0
803,330,algebraic-manipulation,1
803,330,algebraic-manipulation,1
803,330,algebraic-manipulation,1
803,330,median,1
803,330,interpreting-linear-equations,0
803,330,interpreting-linear-equations,1
803,330,interpreting-linear-equations,1
803,330,interpreting-linear-equations,0
803,330,interpreting-linear-equations,1
803,330,interpreting-linear-equations,0
803,330,interpreting-linear-equations,0
803,330,interpreting-linear-equations,0
803,330,interpreting-linear-equations,1
803,330,interpreting-linear-equations,1
803,330,making-sense-of-expressions-and-equations,0
803,330,making-sense-of-expressions-and-equations,1
803,330,making-sense-of-expressions-and-equations,0
803,330,making-sense-of-expressions-and-equations,0
803,330,making-sense-of-expressions-and-equations,0
803,330,making-sense-of-expressions-and-equations,0
803,330,making-sense-of-expressions-and-equations,0
803,330,making-sense-of-expressions-and-equations,1
803,330,inducing-functions,1
803,330,square-root,1
803,330,inducing-functions,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,1
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,1
803,330,pattern-finding,1
803,330,pattern-finding,1
803,330,mode,0
803,330,mode,1
803,330,reading-graph,1
803,330,reading-graph,0
803,330,reading-graph,1
803,330,mode,1
803,330,circle-graph,0
803,330,simple-calculation,1
803,330,simple-calculation,1
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,1
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,0
803,330,circle-graph,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,1
803,330,noskill,0
803,330,noskill,0
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,1
803,330,noskill,0
803,330,noskill,0
803,330,noskill,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,1
803,330,g-geometry,0
803,330,g-geometry,1
803,330,g-geometry,1
803,330,equation-solving,1
803,330,g-geometry,1
803,330,noskill,1
803,330,unit-conversion,1
803,330,area,0
803,330,area,1
803,330,perimeter,1
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,1
803,330,area,0
803,330,area,0
803,330,area,0
803,330,noskill,1
803,330,equation-concept,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,noskill,1
803,330,noskill,1
803,330,venn-diagram,0
803,330,venn-diagram,1
803,330,venn-diagram,0
803,330,venn-diagram,0
803,330,venn-diagram,1
803,330,noskill,1
803,330,noskill,1
803,330,pythagorean-theorem,0
803,330,pythagorean-theorem,1
803,330,area,0
803,330,area,1
803,330,area,0
803,330,area,1
803,330,area,0
803,330,area,1
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,area,0
803,330,noskill,0
803,330,noskill,0
803,330,noskill,0
803,330,noskill,1
803,330,noskill,1
803,330,area,1
803,330,area,0
803,330,area,1
803,330,perimeter,1
803,330,area,0
803,330,area,1
803,330,area,0
803,330,area,0
803,330,area,1
803,330,percent-of,1
803,330,reciprocal,0
803,330,reciprocal,1
803,330,reciprocal,0
803,330,reciprocal,1
803,330,interpreting-numberline,0
803,330,multiplication,1
803,330,multiplication,1
803,330,interpreting-numberline,0
803,330,interpreting-numberline,0
803,330,interpreting-numberline,0
803,330,interpreting-numberline,1
803,330,probability,0
803,330,probability,0
803,330,least-common-multiple,1
803,330,least-common-multiple,1
803,330,least-common-multiple,1
803,330,circle-graph,1
803,330,ordering-numbers,1
803,330,probability,1
803,330,area,0
803,330,unit-conversion,1
803,330,unit-conversion,0
803,330,unit-conversion,0
803,330,unit-conversion,0
803,330,unit-conversion,1
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,1
803,330,area,0
803,330,area,0
803,330,area,0
803,330,area,1
803,330,rate,0
803,330,rate,0
803,330,rate,1
803,330,symbolization-articulation,0
803,330,symbolization-articulation,0
803,330,symbolization-articulation,0
803,330,symbolization-articulation,0
803,330,symbolization-articulation,1
803,330,symbolization-articulation,0
803,330,symbolization-articulation,0
803,330,symbolization-articulation,0
803,330,symbolization-articulation,1
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,1
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,0
803,330,pattern-finding,1
803,330,pattern-finding,1
803,330,sum-of-interior-angles-triangle,0
803,330,supplementary-angles,1
803,330,supplementary-angles,0
803,330,supplementary-angles,0
803,330,supplementary-angles,0
803,330,supplementary-angles,0
803,330,supplementary-angles,0
803,330,supplementary-angles,1
803,330,sum-of-interior-angles-triangle,0
803,330,sum-of-interior-angles-triangle,0
803,330,sum-of-interior-angles-triangle,0
803,330,sum-of-interior-angles-triangle,0
803,330,sum-of-interior-angles-triangle,1
803,330,equation-solving,1
803,330,isosceles-triangle,0
803,330,isosceles-triangle,0
803,330,isosceles-triangle,0
803,330,isosceles-triangle,0
803,330,isosceles-triangle,1
803,330,isosceles-triangle,0
803,330,isosceles-triangle,0
803,330,isosceles-triangle,0
803,330,isosceles-triangle,1
803,330,reading-graph,1
803,330,unit-conversion,1
803,330,noskill,1
803,330,proportion,1
803,330,evaluating-functions,0
803,330,multiplication,1
803,330,unit-conversion,1
803,330,evaluating-functions,1
803,330,multiplication,1
803,330,noskill,1
803,330,comparing-fractions,0
803,330,n-number-sense-operations,1
803,330,n-number-sense-operations,1
803,330,n-number-sense-operations,1
803,330,n-number-sense-operations,1
803,330,n-number-sense-operations,1
803,330,properties-of-geometric-figures,1
803,330,pattern-finding,1
803,330,probability,1
803,330,prime-number,0
803,330,prime-number,1
803,330,prime-number,0
803,330,prime-number,1
803,330,scientific-notation,0
803,330,scientific-notation,1
803,330,scientific-notation,1
803,330,scientific-notation,1
