ITEST_id,NumActions,skill,correct
7401,191,evaluating-functions,1
7401,191,area,0
7401,191,area,1
7401,191,perimeter,0
7401,191,perimeter,0
7401,191,perimeter,0
7401,191,perimeter,1
7401,191,area,0
7401,191,area,1
7401,191,area,0
7401,191,area,0
7401,191,area,1
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,1
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,0
7401,191,evaluating-functions,1
7401,191,evaluating-functions,1
7401,191,combinatorics,1
7401,191,probability,0
7401,191,probability,0
7401,191,probability,0
7401,191,probability,0
7401,191,probability,1
7401,191,probability,0
7401,191,probability,0
7401,191,probability,0
7401,191,probability,0
7401,191,probability,1
7401,191,probability,0
7401,191,probability,1
7401,191,percents,1
7401,191,noskill,0
7401,191,noskill,0
7401,191,noskill,0
7401,191,noskill,0
7401,191,noskill,0
7401,191,noskill,1
7401,191,scientific-notation,0
7401,191,scientific-notation,0
7401,191,scientific-notation,1
7401,191,scientific-notation,0
7401,191,scientific-notation,1
7401,191,scientific-notation,0
7401,191,scientific-notation,1
7401,191,scientific-notation,0
7401,191,scientific-notation,1
7401,191,scientific-notation,0
7401,191,scientific-notation,1
7401,191,scientific-notation,0
7401,191,scientific-notation,1
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,1
7401,191,interpreting-linear-equations,1
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,1
7401,191,circle-graph,0
7401,191,proportion,1
7401,191,reduce-fraction,0
7401,191,reduce-fraction,0
7401,191,reduce-fraction,0
7401,191,reduce-fraction,0
7401,191,reduce-fraction,1
7401,191,circle-graph,1
7401,191,subtracting-decimals,1
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,0
7401,191,interpreting-linear-equations,1
7401,191,mean,0
7401,191,mean,0
7401,191,mean,1
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,1
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,1
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,0
7401,191,mean,1
7401,191,mean,0
7401,191,mean,1
7431,239,substitution,1
7431,239,evaluating-functions,1
7431,239,finding-percents,1
7431,239,transformations-rotations,1
7431,239,equation-solving,1
7431,239,pattern-finding,1
7431,239,multiplying-decimals,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,1
7431,239,p-patterns-relations-algebra,1
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,0
7431,239,p-patterns-relations-algebra,1
7431,239,area,0
7431,239,area,0
7431,239,area,0
7431,239,area,0
7431,239,area,0
7431,239,area,1
7431,239,perimeter,0
7431,239,perimeter,1
7431,239,perimeter,1
7431,239,inducing-functions,0
7431,239,properties-of-geometric-figures,0
7431,239,properties-of-geometric-figures,0
7431,239,properties-of-geometric-figures,0
7431,239,properties-of-geometric-figures,0
7431,239,properties-of-geometric-figures,1
7431,239,properties-of-geometric-figures,1
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,1
7431,239,interpreting-numberline,1
7431,239,rate,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,isosceles-triangle,0
7431,239,supplementary-angles,0
7431,239,supplementary-angles,1
7431,239,transversals,0
7431,239,transversals,1
7431,239,isosceles-triangle,0
7431,239,isosceles-triangle,0
7431,239,isosceles-triangle,0
7431,239,isosceles-triangle,0
7431,239,isosceles-triangle,0
7431,239,isosceles-triangle,0
7431,239,isosceles-triangle,1
7431,239,probability,0
7431,239,probability,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,inequality-solving,0
7431,239,inequality-solving,1
7431,239,inequality-solving,0
7431,239,inequality-solving,1
7431,239,inequality-solving,0
7431,239,inequality-solving,0
7431,239,inequality-solving,1
7431,239,inequality-solving,1
7431,239,inequality-solving,1
7431,239,proportion,1
7431,239,percent-of,0
7431,239,venn-diagram,0
7431,239,venn-diagram,0
7431,239,venn-diagram,1
7431,239,venn-diagram,1
7431,239,percent-of,1
7431,239,algebraic-manipulation,0
7431,239,subtraction,1
7431,239,pattern-finding,1
7431,239,division,1
7431,239,algebraic-manipulation,0
7431,239,algebraic-manipulation,0
7431,239,algebraic-manipulation,0
7431,239,algebraic-manipulation,1
7431,239,symbolization-articulation,0
7431,239,symbolization-articulation,0
7431,239,symbolization-articulation,0
7431,239,symbolization-articulation,0
7431,239,symbolization-articulation,1
7431,239,algebraic-manipulation,0
7431,239,algebraic-manipulation,0
7431,239,algebraic-manipulation,1
7431,239,evaluating-functions,0
7431,239,unit-conversion,1
7431,239,unit-conversion,1
7431,239,evaluating-functions,1
7431,239,linear-area-volume-conversion,1
7431,239,area,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,inducing-functions,0
7431,239,pattern-finding,1
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,equation-concept,0
7431,239,equation-concept,1
7431,239,equation-concept,1
7431,239,equation-concept,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,venn-diagram,0
7431,239,venn-diagram,1
7431,239,venn-diagram,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,pythagorean-theorem,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,area,0
7431,239,area,1
7431,239,area,1
7431,239,perimeter,0
7431,239,perimeter,1
7431,239,perimeter,0
7431,239,perimeter,1
7431,239,area,1
7431,239,area,1
7431,239,noskill,1
7431,239,inducing-functions,0
7431,239,pattern-finding,0
7431,239,pattern-finding,1
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,0
7431,239,pattern-finding,1
7431,239,pattern-finding,1
7431,239,pattern-finding,1
7431,239,pattern-finding,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,0
7431,239,noskill,1
7431,239,noskill,1
7431,239,noskill,1
7431,239,ordering-numbers,0
7431,239,n-number-sense-operations,1
7431,239,n-number-sense-operations,1
7431,239,n-number-sense-operations,1
7431,239,adding-decimals,1
7431,239,multiplying-decimals,1
7431,239,symbolization-articulation,1
7431,239,noskill,1
7431,239,substitution,0
7431,239,p-patterns-relations-algebra,1
7431,239,p-patterns-relations-algebra,1
7431,239,p-patterns-relations-algebra,1
7431,239,unit-conversion,1
7431,239,area,1
7431,239,discount,1
7431,239,interpreting-linear-equations,1
7431,239,discount,1
7431,239,rate-with-distance-and-time,0
7431,239,rate-with-distance-and-time,1
7431,239,rate-with-distance-and-time,1
7431,239,inducing-functions,1
7431,239,multiplying-decimals,0
7431,239,multiplying-decimals,1
7431,239,multiplying-decimals,0
7431,239,multiplying-decimals,0
7431,239,multiplying-decimals,0
7431,239,multiplying-decimals,0
7431,239,rounding,1
7431,239,reading-graph,1
7431,239,equation-solving,1
7431,239,fraction-division,0
7431,239,fraction-division,1
7431,239,fraction-division,0
7431,239,fraction-division,1
7431,239,inducing-functions,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,1
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,0
7438,109,equation-concept,0
7438,109,equation-concept,0
7438,109,equation-concept,0
7438,109,equation-concept,0
7438,109,equation-concept,0
7438,109,equation-concept,1
7438,109,equation-concept,1
7438,109,equation-concept,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,1
7438,109,noskill,1
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,noskill,0
7438,109,proportion,0
7438,109,proportion,0
7438,109,proportion,0
7438,109,proportion,0
7438,109,proportion,0
7438,109,proportion,0
7438,109,proportion,1
7438,109,proportion,1
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,1
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,1
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,0
7438,109,interpreting-linear-equations,1
7438,109,isosceles-triangle,0
7438,109,supplementary-angles,0
7438,109,supplementary-angles,0
7438,109,supplementary-angles,1
7438,109,transversals,0
7438,109,transversals,0
7438,109,transversals,0
7438,109,transversals,1
7438,109,isosceles-triangle,0
7438,109,isosceles-triangle,0
7438,109,isosceles-triangle,0
7438,109,isosceles-triangle,0
7438,109,isosceles-triangle,0
7438,109,isosceles-triangle,0
7438,109,isosceles-triangle,1
7438,109,probability,0
7438,109,probability,1
7438,109,probability,1
7438,109,probability,0
7438,109,probability,0
7438,109,probability,0
7438,109,probability,0
7438,109,probability,1
7438,109,probability,1
7438,109,probability,0
7438,109,probability,1
7438,109,probability,1
7438,109,multiplying-decimals,1
7438,109,pattern-finding,1
7438,109,equivalent-fractions-decimals-percents,1
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,1
7439,185,perimeter,0
7439,185,perimeter,1
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,0
7439,185,perimeter,1
7439,185,noskill,1
7439,185,pythagorean-theorem,0
7439,185,pythagorean-theorem,0
7439,185,pythagorean-theorem,1
7439,185,graph-shape,1
7439,185,percent-of,0
7439,185,percent-of,0
7439,185,percent-of,1
7439,185,percent-of,0
7439,185,percent-of,0
7439,185,percent-of,1
7439,185,noskill,1
7439,185,fraction-division,0
7439,185,fraction-division,1
7439,185,fraction-division,0
7439,185,fraction-division,0
7439,185,fraction-division,1
7439,185,fraction-division,1
7439,185,combinatorics,0
7439,185,combinatorics,1
7439,185,combinatorics,0
7439,185,combinatorics,1
7439,185,combinatorics,1
7439,185,combinatorics,0
7439,185,combinatorics,0
7439,185,reading-graph,0
7439,185,reading-graph,0
7439,185,reading-graph,0
7439,185,reading-graph,1
7439,185,reading-graph,0
7439,185,reading-graph,0
7439,185,reading-graph,0
7439,185,reading-graph,1
7439,185,reading-graph,0
7439,185,reading-graph,1
7439,185,interpreting-linear-equations,1
7439,185,order-of-operations,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,1
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,1
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,0
7439,185,substitution,1
7439,185,substitution,0
7439,185,substitution,1
7439,185,equivalent-fractions-decimals-percents,0
7439,185,equivalent-fractions-decimals-percents,1
7439,185,equivalent-fractions-decimals-percents,0
7439,185,equivalent-fractions-decimals-percents,0
7439,185,equivalent-fractions-decimals-percents,1
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,0
7439,185,prime-number,1
7439,185,prime-number,0
7439,185,prime-number,1
7439,185,evaluating-functions,0
7439,185,multiplication,0
7439,185,multiplication,0
7439,185,multiplication,0
7439,185,multiplication,0
7439,185,multiplication,0
7439,185,multiplication,0
7439,185,multiplication,1
7439,185,unit-conversion,0
7439,185,unit-conversion,0
7439,185,unit-conversion,0
7439,185,unit-conversion,1
7439,185,evaluating-functions,0
7439,185,evaluating-functions,0
7439,185,evaluating-functions,0
7439,185,evaluating-functions,0
7439,185,evaluating-functions,1
7439,185,proportion,0
7439,185,proportion,0
7439,185,proportion,0
7439,185,proportion,1
7439,185,proportion,0
7439,185,proportion,0
7439,185,proportion,0
7439,185,proportion,1
7439,185,proportion,0
7439,185,proportion,0
7439,185,proportion,1
7439,185,transformations-rotations,1
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,0
7439,185,area,1
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,1
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,1
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,0
7439,185,equation-concept,1
7439,185,noskill,1
7439,185,noskill,1
7439,185,noskill,0
7439,185,noskill,1
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,1
7439,185,rate-with-distance-and-time,1
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,1
7439,185,noskill,1
7439,185,rate-with-distance-and-time,0
7439,185,rate-with-distance-and-time,0
7439,185,rate-with-distance-and-time,1
7439,185,graph-shape,0
7439,185,graph-shape,1
7439,185,graph-shape,0
7439,185,graph-shape,1
7439,185,rate-with-distance-and-time,0
7439,185,rate-with-distance-and-time,1
7439,185,point-plotting,0
7439,185,point-plotting,0
7439,185,point-plotting,1
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,1
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,0
7439,185,interpreting-linear-equations,1
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,1
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,0
7439,185,noskill,1
7446,305,area,0
7446,305,area-of-circle,0
7446,305,properties-of-geometric-figures,0
7446,305,properties-of-geometric-figures,0
7446,305,properties-of-geometric-figures,0
7446,305,properties-of-geometric-figures,0
7446,305,properties-of-geometric-figures,0
7446,305,properties-of-geometric-figures,1
7446,305,area-of-circle,0
7446,305,area-of-circle,0
7446,305,area-of-circle,0
7446,305,area-of-circle,1
7446,305,area-of-circle,0
7446,305,area-of-circle,1
7446,305,area,0
7446,305,area,1
7446,305,area,0
7446,305,area,1
7446,305,probability,0
7446,305,probability,0
7446,305,probability,0
7446,305,probability,1
7446,305,probability,1
7446,305,probability,1
7446,305,circle-graph,0
7446,305,simple-calculation,1
7446,305,simple-calculation,1
7446,305,circle-graph,0
7446,305,circle-graph,0
7446,305,circle-graph,1
7446,305,circle-graph,0
7446,305,circle-graph,0
7446,305,circle-graph,0
7446,305,circle-graph,1
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,1
7446,305,fraction-multiplication,0
7446,305,proportion,0
7446,305,proportion,0
7446,305,proportion,0
7446,305,proportion,0
7446,305,proportion,0
7446,305,proportion,1
7446,305,fraction-multiplication,1
7446,305,discount,1
7446,305,multiplying-decimals,1
7446,305,evaluating-functions,0
7446,305,evaluating-functions,0
7446,305,multiplication,1
7446,305,subtraction,1
7446,305,multiplication,1
7446,305,subtraction,0
7446,305,subtraction,0
7446,305,subtraction,0
7446,305,subtraction,0
7446,305,subtraction,1
7446,305,evaluating-functions,1
7446,305,equation-solving,0
7446,305,equation-solving,0
7446,305,equation-solving,0
7446,305,equation-solving,0
7446,305,equation-solving,0
7446,305,equation-solving,0
7446,305,equation-solving,1
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,fractions,0
7446,305,reading-graph,0
7446,305,reading-graph,1
7446,305,fractions,0
7446,305,fractions,0
7446,305,fractions,0
7446,305,fractions,1
7446,305,reading-graph,1
7446,305,reading-graph,1
7446,305,reading-graph,1
7446,305,fractions,1
7446,305,inducing-functions,0
7446,305,pattern-finding,1
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,1
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,1
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,1
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,1
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,1
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,1
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,0
7446,305,inequality-solving,1
7446,305,inequality-solving,1
7446,305,making-sense-of-expressions-and-equations,0
7446,305,making-sense-of-expressions-and-equations,0
7446,305,making-sense-of-expressions-and-equations,1
7446,305,making-sense-of-expressions-and-equations,1
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,1
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,1
7446,305,graph-shape,1
7446,305,graph-shape,1
7446,305,probability,0
7446,305,probability,0
7446,305,probability,0
7446,305,probability,1
7446,305,probability,1
7446,305,inducing-functions,0
7446,305,equation-solving,1
7446,305,equation-solving,1
7446,305,symbolization-articulation,0
7446,305,symbolization-articulation,1
7446,305,symbolization-articulation,0
7446,305,symbolization-articulation,1
7446,305,inducing-functions,0
7446,305,inducing-functions,0
7446,305,inducing-functions,1
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,pattern-finding,1
7446,305,pattern-finding,1
7446,305,pattern-finding,1
7446,305,properties-of-geometric-figures,0
7446,305,properties-of-geometric-figures,1
7446,305,properties-of-geometric-figures,1
7446,305,equivalent-fractions-decimals-percents,0
7446,305,equivalent-fractions-decimals-percents,1
7446,305,equivalent-fractions-decimals-percents,0
7446,305,equivalent-fractions-decimals-percents,0
7446,305,equivalent-fractions-decimals-percents,0
7446,305,equivalent-fractions-decimals-percents,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,0
7446,305,fraction-multiplication,1
7446,305,evaluating-functions,1
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,1
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,1
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,0
7446,305,graph-shape,1
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,1
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,1
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,1
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,1
7446,305,noskill,1
7446,305,percent-of,0
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,1
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,1
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,1
7446,305,n-number-sense-operations,0
7446,305,n-number-sense-operations,1
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,1
7446,305,noskill,0
7446,305,noskill,0
7446,305,noskill,1
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,pattern-finding,0
7446,305,pattern-finding,1
7446,305,pattern-finding,0
7446,305,pattern-finding,0
7455,355,sum-of-interior-angles-more-than-3-sides,1
7455,355,noskill,1
7455,355,symbolization-articulation,0
7455,355,symbolization-articulation,0
7455,355,symbolization-articulation,1
7455,355,symbolization-articulation,0
7455,355,symbolization-articulation,1
7455,355,symbolization-articulation,0
7455,355,symbolization-articulation,1
7455,355,making-sense-of-expressions-and-equations,1
7455,355,equivalent-fractions-decimals-percents,0
7455,355,fraction-multiplication,1
7455,355,of-means-multiply,1
7455,355,equivalent-fractions-decimals-percents,1
7455,355,fraction-multiplication,0
7455,355,equivalent-fractions-decimals-percents,1
7455,355,divide-decimals,0
7455,355,divide-decimals,0
7455,355,divide-decimals,0
7455,355,divide-decimals,0
7455,355,divide-decimals,1
7455,355,symbolization-articulation,0
7455,355,symbolization-articulation,0
7455,355,symbolization-articulation,1
7455,355,symbolization-articulation,1
7455,355,algebraic-manipulation,1
